"","age_calBP","method","Temp"
"5440",210,"Composite_annual",-0.25
"5441",209,"Composite_annual",-0.01
"5442",208,"Composite_annual",-0.17
"5443",207,"Composite_annual",-0.18
"5444",206,"Composite_annual",-0.06
"5445",205,"Composite_annual",0.16
"5446",204,"Composite_annual",-0.09
"5447",203,"Composite_annual",-0.12
"5448",202,"Composite_annual",0.59
"5449",201,"Composite_annual",-0.01
"5450",200,"Composite_annual",-0.29
"5451",199,"Composite_annual",-0.08
"5452",198,"Composite_annual",0.35
"5453",197,"Composite_annual",0.27
"5454",196,"Composite_annual",0.31
"5455",195,"Composite_annual",0.93
"5456",194,"Composite_annual",0.8
"5457",193,"Composite_annual",0.58
"5458",192,"Composite_annual",0.42
"5459",191,"Composite_annual",0.41
"5460",190,"Composite_annual",0.3
"5461",189,"Composite_annual",-0.04
"5462",188,"Composite_annual",0.25
"5463",187,"Composite_annual",0.01
"5464",186,"Composite_annual",0.15
"5465",185,"Composite_annual",0.55
"5466",184,"Composite_annual",-0.24
"5467",183,"Composite_annual",-0.17
"5468",182,"Composite_annual",0.14
"5469",181,"Composite_annual",-0.02
"5470",180,"Composite_annual",-0.26
"5471",179,"Composite_annual",-0.95
"5472",178,"Composite_annual",-0.44
"5473",177,"Composite_annual",-0.67
"5474",176,"Composite_annual",-0.86
"5475",175,"Composite_annual",0.07
"5476",174,"Composite_annual",0.02
"5477",173,"Composite_annual",-0.22
"5478",172,"Composite_annual",-0.41
"5479",171,"Composite_annual",0.46
"5480",170,"Composite_annual",0.6
"5481",169,"Composite_annual",-0.07
"5482",168,"Composite_annual",-0.32
"5483",167,"Composite_annual",0.34
"5484",166,"Composite_annual",0.04
"5485",165,"Composite_annual",0.19
"5486",164,"Composite_annual",-0.01
"5487",163,"Composite_annual",0.34
"5488",162,"Composite_annual",-0.36
"5489",161,"Composite_annual",0.29
"5490",160,"Composite_annual",0.13
"5491",159,"Composite_annual",-0.28
"5492",158,"Composite_annual",-0.08
"5493",157,"Composite_annual",-0.04
"5494",156,"Composite_annual",-0.16
"5495",155,"Composite_annual",0.32
"5496",154,"Composite_annual",0.08
"5497",153,"Composite_annual",0.04
"5498",152,"Composite_annual",0.16
"5499",151,"Composite_annual",0.08
"5500",150,"Composite_annual",-0.59
"5501",149,"Composite_annual",0.24
"5502",148,"Composite_annual",-0.04
"5503",147,"Composite_annual",0.54
"5504",146,"Composite_annual",-0.24
"5505",145,"Composite_annual",-0.05
"5506",144,"Composite_annual",0.27
"5507",143,"Composite_annual",0.63
"5508",142,"Composite_annual",1.23
"5509",141,"Composite_annual",0.59
"5510",140,"Composite_annual",0.1
"5511",139,"Composite_annual",0.11
"5512",138,"Composite_annual",-0.07
"5513",137,"Composite_annual",0.31
"5514",136,"Composite_annual",0.44
"5515",135,"Composite_annual",0.74
"5516",134,"Composite_annual",0.79
"5517",133,"Composite_annual",0.82
"5518",132,"Composite_annual",0.44
"5519",131,"Composite_annual",0.53
"5520",130,"Composite_annual",-0.24
"5521",129,"Composite_annual",0.31
"5522",128,"Composite_annual",0.43
"5523",127,"Composite_annual",0.01
"5524",126,"Composite_annual",-0.3
"5525",125,"Composite_annual",-0.46
"5526",124,"Composite_annual",-0.91
"5527",123,"Composite_annual",-0.21
"5528",122,"Composite_annual",-0.4
"5529",121,"Composite_annual",-0.14
"5530",120,"Composite_annual",0.09
"5531",119,"Composite_annual",0.04
"5532",118,"Composite_annual",0.11
"5533",117,"Composite_annual",-0.62
"5534",116,"Composite_annual",-0.33
"5535",115,"Composite_annual",-0.74
"5536",114,"Composite_annual",-0.48
"5537",113,"Composite_annual",-0.31
"5538",112,"Composite_annual",-1.07
"5539",111,"Composite_annual",-0.54
"5540",110,"Composite_annual",-0.83
"5541",109,"Composite_annual",-0.8
"5542",108,"Composite_annual",-0.81
"5543",107,"Composite_annual",-0.52
"5544",106,"Composite_annual",-0.75
"5545",105,"Composite_annual",-0.18
"5546",104,"Composite_annual",-0.91
"5547",103,"Composite_annual",-0.22
"5548",102,"Composite_annual",0.03
"5549",101,"Composite_annual",-0.73
"5550",100,"Composite_annual",-0.75
"5551",99,"Composite_annual",0.09
"5552",98,"Composite_annual",-0.51
"5553",97,"Composite_annual",-0.32
"5554",96,"Composite_annual",-0.58
"5555",95,"Composite_annual",-0.57
"5556",94,"Composite_annual",-0.4
"5557",93,"Composite_annual",-0.56
"5558",92,"Composite_annual",-0.77
"5559",91,"Composite_annual",-0.39
"5560",90,"Composite_annual",-0.48
"5561",89,"Composite_annual",-0.71
"5562",88,"Composite_annual",-0.54
"5563",87,"Composite_annual",-0.36
"5564",86,"Composite_annual",-0.56
"5565",85,"Composite_annual",-0.62
"5566",84,"Composite_annual",-0.2
"5567",83,"Composite_annual",0.02
"5568",82,"Composite_annual",-0.56
"5569",81,"Composite_annual",-0.43
"5570",80,"Composite_annual",-0.73
"5571",79,"Composite_annual",-0.23
"5572",78,"Composite_annual",-0.5
"5573",77,"Composite_annual",-0.55
"5574",76,"Composite_annual",-0.68
"5575",75,"Composite_annual",-0.24
"5576",74,"Composite_annual",-0.52
"5577",73,"Composite_annual",-0.21
"5578",72,"Composite_annual",0.28
"5579",71,"Composite_annual",0.07
"5580",70,"Composite_annual",-0.74
"5581",69,"Composite_annual",-0.24
"5582",68,"Composite_annual",-0.46
"5583",67,"Composite_annual",0.39
"5584",66,"Composite_annual",0.44
"5585",65,"Composite_annual",0.45
"5586",64,"Composite_annual",-0.1
"5587",63,"Composite_annual",-0.38
"5588",62,"Composite_annual",-0.2
"5589",61,"Composite_annual",-0.08
"5590",60,"Composite_annual",-0.56
"5591",59,"Composite_annual",0.28
"5592",58,"Composite_annual",0.02
"5593",57,"Composite_annual",-0.19
"5594",56,"Composite_annual",0.4
"5595",55,"Composite_annual",-0.47
"5596",54,"Composite_annual",-0.34
"5597",53,"Composite_annual",-0.01
"5598",52,"Composite_annual",0.37
"5599",51,"Composite_annual",0.02
"5600",50,"Composite_annual",0.03
"5601",49,"Composite_annual",0.01
"5602",48,"Composite_annual",0.38
"5603",47,"Composite_annual",-0.34
"5604",46,"Composite_annual",-1.04
"5605",45,"Composite_annual",-1.22
"5606",44,"Composite_annual",-0.33
"5607",43,"Composite_annual",-0.14
"5608",42,"Composite_annual",-0.61
"5609",41,"Composite_annual",0.04
"5610",40,"Composite_annual",-0.83
"5611",39,"Composite_annual",-0.45
"5612",38,"Composite_annual",-0.42
"5613",37,"Composite_annual",-0.76
"5614",36,"Composite_annual",-0.05
"5615",35,"Composite_annual",-0.42
"5616",34,"Composite_annual",-0.53
"5617",33,"Composite_annual",-0.42
"5618",32,"Composite_annual",-0.43
"5619",31,"Composite_annual",-0.21
"5620",30,"Composite_annual",-0.04
"5621",29,"Composite_annual",-0.49
"5622",28,"Composite_annual",-0.36
"5623",27,"Composite_annual",-0.55
"5624",26,"Composite_annual",-0.41
"5625",25,"Composite_annual",0.32
"5626",24,"Composite_annual",0.08
"5627",23,"Composite_annual",-0.02
"5628",22,"Composite_annual",-0.32
"5629",21,"Composite_annual",-0.31
"5630",20,"Composite_annual",0.28
"5631",19,"Composite_annual",0.11
"5632",18,"Composite_annual",0.29
"5633",17,"Composite_annual",0.05
"5634",16,"Composite_annual",-0.27
"5635",15,"Composite_annual",-0.31
"5636",14,"Composite_annual",-0.27
"5637",13,"Composite_annual",-0.01
"5638",12,"Composite_annual",-0.17
"5639",11,"Composite_annual",0.22
"5640",10,"Composite_annual",-0.62
"5641",9,"Composite_annual",-0.22
"5642",8,"Composite_annual",-0.12
"5643",7,"Composite_annual",0.24
"5644",6,"Composite_annual",0.52
"5645",5,"Composite_annual",1.1
"5646",4,"Composite_annual",0.22
"5647",3,"Composite_annual",0.47
"5648",2,"Composite_annual",0.67
"5649",1,"Composite_annual",0.43
"5650",0,"Composite_annual",0.05
"5651",-1,"Composite_annual",-0.27
"5652",-2,"Composite_annual",0.41
"5653",-3,"Composite_annual",0.5
"5654",-4,"Composite_annual",0.47
"5655",-5,"Composite_annual",0.35
"5656",-6,"Composite_annual",-0.42
"5657",-7,"Composite_annual",-0.19
"5658",-8,"Composite_annual",0.61
"5659",-9,"Composite_annual",-0.08
"5660",-10,"Composite_annual",0.63
"5661",-11,"Composite_annual",0.22
"5662",-12,"Composite_annual",0.16
"5663",-13,"Composite_annual",0.43
"5664",-14,"Composite_annual",0
"5665",-15,"Composite_annual",-0.35
"5666",-16,"Composite_annual",-0.53
"5667",-17,"Composite_annual",-0.35
"5668",-18,"Composite_annual",0.23
"5669",-19,"Composite_annual",0.21
"5670",-20,"Composite_annual",0.35
"5671",-21,"Composite_annual",-0.36
"5672",-22,"Composite_annual",-0.08
"5673",-23,"Composite_annual",0.25
"5674",-24,"Composite_annual",-0.39
"5675",-25,"Composite_annual",-0.26
"5676",-26,"Composite_annual",-0.54
"5677",-27,"Composite_annual",-0.38
"5678",-28,"Composite_annual",0.28
"5679",-29,"Composite_annual",0.01
"5680",-30,"Composite_annual",-0.23
"5681",-31,"Composite_annual",0.64
"5682",-32,"Composite_annual",-0.25
"5683",-33,"Composite_annual",0.19
"5684",-34,"Composite_annual",1.01
"5685",-35,"Composite_annual",0
"5686",-36,"Composite_annual",0.66
"5687",-37,"Composite_annual",0.55
"5688",-38,"Composite_annual",0.46
"5689",-39,"Composite_annual",1.09
"5690",-40,"Composite_annual",0.95
"5691",-41,"Composite_annual",0.58
"5692",-42,"Composite_annual",-0.16
"5693",-43,"Composite_annual",0.04
"5694",-44,"Composite_annual",0.14
"5695",-45,"Composite_annual",0.24
