"","years_AD","age_calBP","d13C","core","long","lat","d18O"
"1279",-228,2178,-3.719068518,"pumacocha",NA,NA,-14.93731064
"1280",-226,2176,-3.004092495,"pumacocha",NA,NA,-13.33746162
"1281",-223,2173,-3.088859701,"pumacocha",NA,NA,-12.53997196
"1282",-221,2171,-3.722182508,"pumacocha",NA,NA,-13.4416348
"1283",-219,2169,-3.784321947,"pumacocha",NA,NA,-13.4167608
"1284",-216,2166,-3.125332794,"pumacocha",NA,NA,-13.12668971
"1285",-214,2164,-3.673470507,"pumacocha",NA,NA,-13.08063426
"1286",-211,2161,-3.980689549,"pumacocha",NA,NA,-13.23532849
"1287",-209,2159,-3.410696593,"pumacocha",NA,NA,-13.04132885
"1288",-207,2157,-3.418807304,"pumacocha",NA,NA,-13.36894777
"1289",-205,2155,-3.296,"pumacocha",NA,NA,-12.978
"1290",-204,2154,-3.352496929,"pumacocha",NA,NA,-13.47986903
"1291",-202,2152,-3.368425575,"pumacocha",NA,NA,-13.52440619
"1292",-197,2147,-3.735336859,"pumacocha",NA,NA,-14.63489271
"1293",-194,2144,-3.022747246,"pumacocha",NA,NA,-13.84575385
"1294",-193,2143,-3.058,"pumacocha",NA,NA,-13.023
"1295",-192,2142,-3.116842957,"pumacocha",NA,NA,-12.8059006
"1296",-190,2140,-3.599816075,"pumacocha",NA,NA,-12.94417128
"1297",-185,2135,-3.762621222,"pumacocha",NA,NA,-13.18262438
"1298",-182,2132,-3.59102386,"pumacocha",NA,NA,-12.95145616
"1299",-181,2131,-3.851,"pumacocha",NA,NA,-12.6
"1300",-180,2130,-4.222867111,"pumacocha",NA,NA,-13.19548054
"1301",-177,2127,-4.137172774,"pumacocha",NA,NA,-13.18965019
"1302",-170,2120,-3.643423576,"pumacocha",NA,NA,-12.99894924
"1303",-169,2119,-3.658,"pumacocha",NA,NA,-12.808
"1304",-168,2118,-3.673442121,"pumacocha",NA,NA,-13.13750208
"1305",-165,2115,-3.679872574,"pumacocha",NA,NA,-13.05652482
"1306",-160,2110,-3.577884249,"pumacocha",NA,NA,-13.21277518
"1307",-158,2108,-3.606092295,"pumacocha",NA,NA,-13.08337393
"1308",-157,2107,-3.696,"pumacocha",NA,NA,-12.805
"1309",-155,2105,-3.531543076,"pumacocha",NA,NA,-13.12392388
"1310",-153,2103,-3.704690677,"pumacocha",NA,NA,-13.04131929
"1311",-148,2098,-3.943549497,"pumacocha",NA,NA,-12.89955188
"1312",-145,2095,-3.955403749,"pumacocha",NA,NA,-12.77345139
"1313",-144,2094,-3.915,"pumacocha",NA,NA,-12.471
"1314",-143,2093,-3.927517942,"pumacocha",NA,NA,-12.93411134
"1315",-140,2090,-3.906136019,"pumacocha",NA,NA,-12.90002706
"1316",-135,2085,-4.048843548,"pumacocha",NA,NA,-13.00197777
"1317",-133,2083,-3.906367648,"pumacocha",NA,NA,-13.28817223
"1318",-132,2082,-3.537,"pumacocha",NA,NA,-13.739
"1319",-130,2080,-3.517463361,"pumacocha",NA,NA,-13.94364627
"1320",-128,2078,-3.820994669,"pumacocha",NA,NA,-13.3959461
"1321",-123,2073,-4.016971286,"pumacocha",NA,NA,-13.10992985
"1322",-120,2070,-3.618516669,"pumacocha",NA,NA,-12.98471228
"1323",-119,2069,-2.56,"pumacocha",NA,NA,-13.491
"1324",-118,2068,-3.894552036,"pumacocha",NA,NA,-13.19509786
"1325",-115,2065,-2.969624194,"pumacocha",NA,NA,-13.36990834
"1326",-110,2060,-2.786313015,"pumacocha",NA,NA,-13.17247703
"1327",-108,2058,-1.911185124,"pumacocha",NA,NA,-13.15676992
"1328",-107,2057,-3.456,"pumacocha",NA,NA,-12.473
"1329",-105,2055,-2.257370934,"pumacocha",NA,NA,-13.90377292
"1330",-103,2053,-2.196737018,"pumacocha",NA,NA,-13.44398944
"1331",-98,2048,-2.396477811,"pumacocha",NA,NA,-13.55943452
"1332",-95,2045,-2.651522452,"pumacocha",NA,NA,-13.37133805
"1333",-94,2044,-4.357,"pumacocha",NA,NA,-13.475
"1334",-93,2043,-3.517766872,"pumacocha",NA,NA,-13.13263841
"1335",-90,2040,-3.284463322,"pumacocha",NA,NA,-13.57132597
"1336",-85,2035,-3.629270685,"pumacocha",NA,NA,-13.95819585
"1337",-82,2032,-4.05962289,"pumacocha",NA,NA,-13.58579089
"1338",-81,2031,-3.635,"pumacocha",NA,NA,-12.834
"1339",-80,2030,-4.363651488,"pumacocha",NA,NA,-13.80540576
"1340",-77,2027,-3.891343851,"pumacocha",NA,NA,-13.48511953
"1341",-75,2025,-3.852,"pumacocha",NA,NA,-13.25309571
"1342",-72,2022,-3.913301217,"pumacocha",NA,NA,-13.10887981
"1343",-69,2019,-4.05218116,"pumacocha",NA,NA,-12.79183494
"1344",-68,2018,-4.04,"pumacocha",NA,NA,-12.618
"1345",-67,2017,-3.880848109,"pumacocha",NA,NA,-13.22229695
"1346",-62,2012,-4.443,"pumacocha",NA,NA,-14.3176629
"1347",-59,2009,-3.757515017,"pumacocha",NA,NA,-13.18530748
"1348",-57,2007,-3.616878669,"pumacocha",NA,NA,-13.17348626
"1349",-55,2005,-3.663,"pumacocha",NA,NA,-12.902
"1350",-54,2004,-3.760773077,"pumacocha",NA,NA,-13.12550872
"1351",-51,2001,-3.685306541,"pumacocha",NA,NA,-13.02134071
"1352",-49,1999,-3.689,"pumacocha",NA,NA,-12.49784343
"1353",-46,1996,-3.997051447,"pumacocha",NA,NA,-12.99839953
"1354",-43,1993,-4.14808331,"pumacocha",NA,NA,-13.02300962
"1355",-42,1992,-4.107,"pumacocha",NA,NA,-12.575
"1356",-41,1991,-4.227084834,"pumacocha",NA,NA,-13.02820582
"1357",-38,1988,-4.150558863,"pumacocha",NA,NA,-12.81160035
"1358",-36,1986,-4,"pumacocha",NA,NA,-12.40194888
"1359",-34,1984,-2.304207003,"pumacocha",NA,NA,-14.09811819
"1360",-33,1983,-2.098637804,"pumacocha",NA,NA,-14.47449188
"1361",-32,1982,-1.7746675,"pumacocha",NA,NA,-14.07037149
"1362",-30,1980,-1.967510449,"pumacocha",NA,NA,-13.96506192
"1363",-29,1979,-1.227610067,"pumacocha",NA,NA,-13.49915465
"1364",-28,1978,-1.213120281,"pumacocha",NA,NA,-13.27311671
"1365",-26,1976,-1.391329237,"pumacocha",NA,NA,-13.25645591
"1366",-25,1975,-1.194025268,"pumacocha",NA,NA,-13.2263824
"1367",-24,1974,-0.06096876,"pumacocha",NA,NA,-12.7179779
"1368",-22,1972,-0.269998251,"pumacocha",NA,NA,-12.49707127
"1369",-21,1971,-0.756414491,"pumacocha",NA,NA,-12.40891919
"1370",-20,1970,-0.956338709,"pumacocha",NA,NA,-12.01664137
"1371",-18,1968,-1.474741636,"pumacocha",NA,NA,-12.07610174
"1372",-17,1967,-1.04239503,"pumacocha",NA,NA,-12.53631781
"1373",-16,1966,-0.803579333,"pumacocha",NA,NA,-12.24481755
"1374",-14,1964,-0.182479351,"pumacocha",NA,NA,-12.58129531
"1375",-13,1963,-0.206204999,"pumacocha",NA,NA,-12.84963027
"1376",-12,1962,-1.589797014,"pumacocha",NA,NA,-13.76925668
"1377",-10,1960,-2.297941547,"pumacocha",NA,NA,-13.73116343
"1378",-9,1959,-1.920449419,"pumacocha",NA,NA,-14.27583889
"1379",-8,1958,-0.879216373,"pumacocha",NA,NA,-12.92029434
"1380",-6,1956,-1.442631575,"pumacocha",NA,NA,-12.83350939
"1381",-5,1955,-1.778561432,"pumacocha",NA,NA,-13.16085641
"1382",-4,1954,-1.635357344,"pumacocha",NA,NA,-13.01186397
"1383",-2,1952,-0.906187127,"pumacocha",NA,NA,-12.47017819
"1384",-1,1951,-0.574058255,"pumacocha",NA,NA,-12.24199632
"1385",0,1950,-0.86437562,"pumacocha",NA,NA,-12.67481517
"1386",2,1948,-0.712163237,"pumacocha",NA,NA,-13.15541014
"1387",3,1947,-1.379246687,"pumacocha",NA,NA,-13.45508647
"1388",4,1946,-0.926975367,"pumacocha",NA,NA,-13.48653105
"1389",6,1944,-1.209970524,"pumacocha",NA,NA,-13.24457537
"1390",7,1943,-1.563798768,"pumacocha",NA,NA,-13.49793342
"1391",8,1942,-1.548745934,"pumacocha",NA,NA,-13.44966335
"1392",10,1940,-1.69329784,"pumacocha",NA,NA,-13.51260549
"1393",11,1939,-1.627372523,"pumacocha",NA,NA,-12.95573309
"1394",12,1938,-1.754988097,"pumacocha",NA,NA,-12.98396126
"1395",14,1936,-2.015314298,"pumacocha",NA,NA,-13.30738505
"1396",15,1935,-2.065174268,"pumacocha",NA,NA,-13.35570916
"1397",16,1934,-2.333194158,"pumacocha",NA,NA,-13.55536672
"1398",18,1932,-2.467156315,"pumacocha",NA,NA,-13.92460739
"1399",19,1931,-2.369808075,"pumacocha",NA,NA,-13.93228266
"1400",20,1930,-2.087947157,"pumacocha",NA,NA,-13.47718358
"1401",22,1928,-1.636022037,"pumacocha",NA,NA,-13.54413896
"1402",23,1927,-2.127595143,"pumacocha",NA,NA,-13.70999606
"1403",24,1926,-2.433537576,"pumacocha",NA,NA,-13.29662487
"1404",26,1924,-2.440199794,"pumacocha",NA,NA,-13.07350932
"1405",27,1923,-2.505241033,"pumacocha",NA,NA,-12.92855988
"1406",29,1921,-2.967449413,"pumacocha",NA,NA,-12.88480559
"1407",30,1920,-3.185962839,"pumacocha",NA,NA,-12.71357339
"1408",31,1919,-3.535048093,"pumacocha",NA,NA,-12.33246217
"1409",46,1904,-2.884,"pumacocha",NA,NA,-12.98916406
"1410",49,1901,-1.796252206,"pumacocha",NA,NA,-12.81851991
"1411",52,1898,-2.087,"pumacocha",NA,NA,-12.354
"1412",55,1895,-2.64620436,"pumacocha",NA,NA,-13.05504097
"1413",57,1893,-2.226481343,"pumacocha",NA,NA,-13.11400313
"1414",59,1891,-1.92,"pumacocha",NA,NA,-12.72464821
"1415",63,1887,-2.076931239,"pumacocha",NA,NA,-12.59794111
"1416",66,1884,-2.822,"pumacocha",NA,NA,-12.671
"1417",68,1882,-3.023135563,"pumacocha",NA,NA,-13.82762728
"1418",71,1879,-3.18395495,"pumacocha",NA,NA,-13.68876575
"1419",73,1877,-2.738,"pumacocha",NA,NA,-12.96860821
"1420",74,1876,-2.563829691,"pumacocha",NA,NA,-12.98921436
"1421",77,1873,-2.920376455,"pumacocha",NA,NA,-13.01405232
"1422",80,1870,-3.045,"pumacocha",NA,NA,-12.976
"1423",82,1868,-1.559208278,"pumacocha",NA,NA,-12.48227124
"1424",85,1865,-1.616714147,"pumacocha",NA,NA,-12.03943552
"1425",87,1863,-1.806,"pumacocha",NA,NA,-11.89502519
"1426",88,1862,-2.11703243,"pumacocha",NA,NA,-12.39873207
"1427",91,1859,-2.219517185,"pumacocha",NA,NA,-13.08558861
"1428",94,1856,-1.919,"pumacocha",NA,NA,-12.999
"1429",96,1854,-1.517591883,"pumacocha",NA,NA,-13.37520446
"1430",99,1851,-2.882554954,"pumacocha",NA,NA,-13.6560163
"1431",101,1849,-2.971,"pumacocha",NA,NA,-12.79664571
"1432",102,1848,-2.481609945,"pumacocha",NA,NA,-13.07072212
"1433",105,1845,-3.447742991,"pumacocha",NA,NA,-13.19170433
"1434",108,1842,-3.778,"pumacocha",NA,NA,-13.639
"1435",111,1839,-2.813421923,"pumacocha",NA,NA,-13.3503532
"1436",113,1837,-2.595492618,"pumacocha",NA,NA,-12.72815808
"1437",115,1835,-3.144,"pumacocha",NA,NA,-12.74849821
"1438",116,1834,-2.609936347,"pumacocha",NA,NA,-12.73974715
"1439",119,1831,-2.254761879,"pumacocha",NA,NA,-12.68819083
"1440",122,1828,-2.321,"pumacocha",NA,NA,-12.497
"1441",125,1825,-1.817014461,"pumacocha",NA,NA,-12.3272125
"1442",128,1822,-1.905961387,"pumacocha",NA,NA,-12.65071691
"1443",129,1821,-1.935,"pumacocha",NA,NA,-12.64302084
"1444",131,1819,-2.114713336,"pumacocha",NA,NA,-12.91231762
"1445",134,1816,-2.239974112,"pumacocha",NA,NA,-13.02097541
"1446",136,1814,-2.483,"pumacocha",NA,NA,-13.083
"1447",139,1811,-2.82701315,"pumacocha",NA,NA,-13.7115943
"1448",142,1808,-3.622540344,"pumacocha",NA,NA,-13.9817756
"1449",144,1806,-3.55,"pumacocha",NA,NA,-13.51605828
"1450",145,1805,-3.10535937,"pumacocha",NA,NA,-13.88857802
"1451",148,1802,-3.021896633,"pumacocha",NA,NA,-13.88038815
"1452",151,1799,-2.856,"pumacocha",NA,NA,-13.204
"1453",154,1796,-2.520813949,"pumacocha",NA,NA,-13.35904988
"1454",157,1793,-3.344961218,"pumacocha",NA,NA,-13.38712738
"1455",158,1792,-3.467,"pumacocha",NA,NA,-13.06562456
"1456",160,1790,-3.295052634,"pumacocha",NA,NA,-13.20512731
"1457",163,1787,-3.414637705,"pumacocha",NA,NA,-13.85396282
"1458",165,1785,-3.876764035,"pumacocha",NA,NA,-14.26181155
"1459",168,1782,-3.06517273,"pumacocha",NA,NA,-13.77329939
"1460",171,1779,-3.064206914,"pumacocha",NA,NA,-13.34209496
"1461",173,1777,-2.87,"pumacocha",NA,NA,-13.12102098
"1462",174,1776,-2.01313143,"pumacocha",NA,NA,-13.06314179
"1463",177,1773,-2.326971729,"pumacocha",NA,NA,-12.60377986
"1464",180,1770,-2.125,"pumacocha",NA,NA,-12.634
"1465",183,1767,-2.251067923,"pumacocha",NA,NA,-12.88240639
"1466",186,1764,-2.336656458,"pumacocha",NA,NA,-13.45692996
"1467",188,1762,-2.164,"pumacocha",NA,NA,-12.96715258
"1468",189,1761,-2.104546795,"pumacocha",NA,NA,-13.11585396
"1469",192,1758,-2.278210479,"pumacocha",NA,NA,-13.07617909
"1470",195,1755,-2.308,"pumacocha",NA,NA,-13.038
"1471",198,1752,-2.215223495,"pumacocha",NA,NA,-13.43072523
"1472",201,1749,-2.788387994,"pumacocha",NA,NA,-13.63862502
"1473",203,1747,-3.172,"pumacocha",NA,NA,-13.82719064
"1474",204,1746,-2.88347448,"pumacocha",NA,NA,-14.20857482
"1475",207,1743,-2.426427654,"pumacocha",NA,NA,-14.03935871
"1476",210,1740,-2.236,"pumacocha",NA,NA,-13.706
"1477",213,1737,-1.715371039,"pumacocha",NA,NA,-13.91391587
"1478",216,1734,-1.868667801,"pumacocha",NA,NA,-14.36709495
"1479",218,1732,-2.54,"pumacocha",NA,NA,-14.07291795
"1480",219,1731,-2.950543452,"pumacocha",NA,NA,-14.2634087
"1481",222,1728,-3.319279236,"pumacocha",NA,NA,-13.71787792
"1482",225,1725,-2.829,"pumacocha",NA,NA,-13.603
"1483",228,1722,-3.128831142,"pumacocha",NA,NA,-13.8465346
"1484",231,1719,-3.173798284,"pumacocha",NA,NA,-13.18636692
"1485",233,1717,-3.175,"pumacocha",NA,NA,-12.95077552
"1486",234,1716,-3.225173696,"pumacocha",NA,NA,-13.08127626
"1487",237,1713,-3.252174718,"pumacocha",NA,NA,-13.05007891
"1488",240,1710,-2.691,"pumacocha",NA,NA,-12.503
"1489",243,1707,-3.37303871,"pumacocha",NA,NA,-13.14993663
"1490",246,1704,-2.709661539,"pumacocha",NA,NA,-13.08235042
"1491",248,1702,-2.763,"pumacocha",NA,NA,-12.71194984
"1492",250,1700,-2.844637577,"pumacocha",NA,NA,-13.08062002
"1493",253,1697,-2.862465143,"pumacocha",NA,NA,-13.36572119
"1494",256,1694,-3.498,"pumacocha",NA,NA,-13.612
"1495",259,1691,-2.61366626,"pumacocha",NA,NA,-13.42039514
"1496",262,1688,-3.390867339,"pumacocha",NA,NA,-12.71664965
"1497",263,1687,-2.335,"pumacocha",NA,NA,-12.08050133
"1498",265,1685,-2.146503242,"pumacocha",NA,NA,-12.47940637
"1499",268,1682,-2.623370433,"pumacocha",NA,NA,-12.92579213
"1500",271,1679,-2.243,"pumacocha",NA,NA,-13.142
"1501",274,1676,-2.55158272,"pumacocha",NA,NA,-13.90544472
"1502",277,1673,-2.891438702,"pumacocha",NA,NA,-13.49673421
"1503",279,1671,-2.894,"pumacocha",NA,NA,-12.9914128
"1504",281,1669,-2.840571879,"pumacocha",NA,NA,-13.63811058
"1505",284,1666,-2.732660396,"pumacocha",NA,NA,-13.85773094
"1506",287,1663,-2.594,"pumacocha",NA,NA,-13.813
"1507",290,1660,-2.243748412,"pumacocha",NA,NA,-13.6586097
"1508",293,1657,-2.185997669,"pumacocha",NA,NA,-13.35393657
"1509",295,1655,-1.933,"pumacocha",NA,NA,-13.01439564
"1510",296,1654,-2.038732803,"pumacocha",NA,NA,-13.16712766
"1511",299,1651,-2.557041993,"pumacocha",NA,NA,-13.29221378
"1512",303,1647,-2.873,"pumacocha",NA,NA,-13.138
"1513",306,1644,-3.07931701,"pumacocha",NA,NA,-14.07153456
"1514",309,1641,-2.614193223,"pumacocha",NA,NA,-13.70578766
"1515",311,1639,-2.703,"pumacocha",NA,NA,-13.51992871
"1516",312,1638,-2.785320167,"pumacocha",NA,NA,-13.36100629
"1517",315,1635,-2.875584621,"pumacocha",NA,NA,-13.38587579
"1518",317,1633,-3.027125026,"pumacocha",NA,NA,-13.69218681
"1519",318,1632,-2.839,"pumacocha",NA,NA,-12.639
"1520",322,1628,-2.610302978,"pumacocha",NA,NA,-12.90932124
"1521",323,1627,-2.018135981,"pumacocha",NA,NA,-12.88879005
"1522",325,1625,-3.027178658,"pumacocha",NA,NA,-12.73009051
"1523",326,1624,-3.262,"pumacocha",NA,NA,-12.66046701
"1524",328,1622,-3.18444655,"pumacocha",NA,NA,-12.92070679
"1525",331,1619,-3.651197996,"pumacocha",NA,NA,-14.09730855
"1526",335,1615,-3.347,"pumacocha",NA,NA,-13.597
"1527",338,1612,-2.483974847,"pumacocha",NA,NA,-13.03684936
"1528",339,1611,-2.42905554,"pumacocha",NA,NA,-13.27912445
"1529",341,1609,-2.875675767,"pumacocha",NA,NA,-13.01892284
"1530",343,1607,-2.899,"pumacocha",NA,NA,-12.83964825
"1531",344,1606,-3.823428038,"pumacocha",NA,NA,-13.48091524
"1532",347,1603,-3.069620555,"pumacocha",NA,NA,-12.78066384
"1533",351,1599,-2.807,"pumacocha",NA,NA,-13.006
"1534",354,1596,-2.065627454,"pumacocha",NA,NA,-13.15028364
"1535",356,1594,-2.732221581,"pumacocha",NA,NA,-13.2373481
"1536",357,1593,-2.624654065,"pumacocha",NA,NA,-12.87755647
"1537",359,1591,-2.716,"pumacocha",NA,NA,-13.44781378
"1538",360,1590,-1.815455711,"pumacocha",NA,NA,-13.49015851
"1539",364,1586,-2.776794793,"pumacocha",NA,NA,-13.45095504
"1540",367,1583,-3.575,"pumacocha",NA,NA,-14.183
"1541",370,1580,-3.224262332,"pumacocha",NA,NA,-13.90457706
"1542",372,1578,-3.040047545,"pumacocha",NA,NA,-13.84345977
"1543",374,1576,-3.528992718,"pumacocha",NA,NA,-13.20054705
"1544",375,1575,-3.819,"pumacocha",NA,NA,-13.20704675
"1545",377,1573,-3.970833415,"pumacocha",NA,NA,-13.57623791
"1546",380,1570,-2.880396294,"pumacocha",NA,NA,-13.55925611
"1547",383,1567,-3.228,"pumacocha",NA,NA,-13.799
"1548",387,1563,-3.421805199,"pumacocha",NA,NA,-13.71801224
"1549",388,1562,-2.834998852,"pumacocha",NA,NA,-13.64643331
"1550",390,1560,-3.428740274,"pumacocha",NA,NA,-13.21227614
"1551",392,1558,-3.587,"pumacocha",NA,NA,-13.25832511
"1552",393,1557,-2.942609535,"pumacocha",NA,NA,-12.72626513
"1553",397,1553,-3.02331095,"pumacocha",NA,NA,-12.58311576
"1554",400,1550,-3.19,"pumacocha",NA,NA,-12.784
"1555",403,1547,-3.540140552,"pumacocha",NA,NA,-14.03094889
"1556",405,1545,-3.461444292,"pumacocha",NA,NA,-14.24525694
"1557",407,1543,-3.577056181,"pumacocha",NA,NA,-14.1879152
"1558",408,1542,-3.867,"pumacocha",NA,NA,-13.65017162
"1559",410,1540,-4.001044033,"pumacocha",NA,NA,-13.96648994
"1560",413,1537,-2.315844195,"pumacocha",NA,NA,-13.46613642
"1561",417,1533,-3.001,"pumacocha",NA,NA,-13.747
"1562",420,1530,-2.889594259,"pumacocha",NA,NA,-13.42100531
"1563",422,1528,-3.159926228,"pumacocha",NA,NA,-13.41140241
"1564",424,1526,-3.064828936,"pumacocha",NA,NA,-13.35247598
"1565",425,1525,-3.246,"pumacocha",NA,NA,-13.89935462
"1566",427,1523,-3.425884657,"pumacocha",NA,NA,-14.44951999
"1567",430,1520,-3.675381074,"pumacocha",NA,NA,-14.30778259
"1568",434,1516,-2.288,"pumacocha",NA,NA,-13.776
"1569",437,1513,-3.069774511,"pumacocha",NA,NA,-13.5852289
"1570",441,1509,-3.583622213,"pumacocha",NA,NA,-14.36800635
"1571",442,1508,-3.154,"pumacocha",NA,NA,-14.06880439
"1572",444,1506,-3.366787631,"pumacocha",NA,NA,-14.15220775
"1573",447,1503,-3.148240255,"pumacocha",NA,NA,-13.56385915
"1574",451,1499,-3.472,"pumacocha",NA,NA,-13.342
"1575",454,1496,-3.375936838,"pumacocha",NA,NA,-13.21788263
"1576",458,1492,-2.939927242,"pumacocha",NA,NA,-12.86600922
"1577",459,1491,-2.7,"pumacocha",NA,NA,-13.03297643
"1578",461,1489,-2.501003186,"pumacocha",NA,NA,-13.10959436
"1579",465,1485,-2.274585852,"pumacocha",NA,NA,-12.70408759
"1580",468,1482,-2.549,"pumacocha",NA,NA,-12.81
"1581",471,1479,-3.12581595,"pumacocha",NA,NA,-13.3070211
"1582",475,1475,-2.381181179,"pumacocha",NA,NA,-13.0196955
"1583",477,1473,-2.822,"pumacocha",NA,NA,-12.24445466
"1584",478,1472,-2.819192897,"pumacocha",NA,NA,-12.9341511
"1585",482,1468,-3.000171129,"pumacocha",NA,NA,-13.05316846
"1586",485,1465,-2.765,"pumacocha",NA,NA,-12.865
"1587",489,1461,-3.302820445,"pumacocha",NA,NA,-13.10970805
"1588",492,1458,-3.291855477,"pumacocha",NA,NA,-12.85505625
"1589",494,1456,-3.318,"pumacocha",NA,NA,-12.3803048
"1590",496,1454,-3.313994189,"pumacocha",NA,NA,-12.76616513
"1591",499,1451,-2.898782158,"pumacocha",NA,NA,-13.03157842
"1592",503,1447,-3.128,"pumacocha",NA,NA,-12.714
"1593",506,1444,-3.330433571,"pumacocha",NA,NA,-13.08132037
"1594",510,1440,-3.384527364,"pumacocha",NA,NA,-13.04298385
"1595",512,1438,-3.352,"pumacocha",NA,NA,-12.47251933
"1596",514,1436,-3.075190764,"pumacocha",NA,NA,-13.07965474
"1597",517,1433,-3.175742053,"pumacocha",NA,NA,-13.19321975
"1598",521,1429,-3.219,"pumacocha",NA,NA,-12.956
"1599",524,1426,-3.411523453,"pumacocha",NA,NA,-13.24704102
"1600",528,1422,-3.758649037,"pumacocha",NA,NA,-13.23508046
"1601",530,1420,-3.688,"pumacocha",NA,NA,-12.98668446
"1602",531,1419,-3.485662782,"pumacocha",NA,NA,-12.96026793
"1603",535,1415,-3.343099827,"pumacocha",NA,NA,-13.18272573
"1604",539,1411,-3.431,"pumacocha",NA,NA,-12.943
"1605",542,1408,-3.623877764,"pumacocha",NA,NA,-13.3334012
"1606",546,1404,-3.548104312,"pumacocha",NA,NA,-13.35432717
"1607",548,1402,-3.657136884,"pumacocha",NA,NA,-13.61729528
"1608",549,1401,-3.569422038,"pumacocha",NA,NA,-13.56248392
"1609",551,1399,-3.399048278,"pumacocha",NA,NA,-12.93511432
"1610",553,1397,-3.488096504,"pumacocha",NA,NA,-13.20986699
"1611",555,1395,-3.642035103,"pumacocha",NA,NA,-13.63095852
"1612",557,1393,-3.654728202,"pumacocha",NA,NA,-13.57029859
"1613",558,1392,-3.715834199,"pumacocha",NA,NA,-13.40357008
"1614",560,1390,-3.711946015,"pumacocha",NA,NA,-13.35524203
"1615",562,1388,-3.711116797,"pumacocha",NA,NA,-13.91660619
"1616",564,1386,-3.638943938,"pumacocha",NA,NA,-13.6959264
"1617",566,1384,-3.689376196,"pumacocha",NA,NA,-13.58640542
"1618",567,1383,-3.708298273,"pumacocha",NA,NA,-13.61854761
"1619",569,1381,-3.953685158,"pumacocha",NA,NA,-14.41812565
"1620",571,1379,-3.476300226,"pumacocha",NA,NA,-13.74172654
"1621",573,1377,-4.215766326,"pumacocha",NA,NA,-15.25017271
"1622",575,1375,-3.399475321,"pumacocha",NA,NA,-13.17353617
"1623",577,1373,-3.391030696,"pumacocha",NA,NA,-13.57864665
"1624",578,1372,-3.62894843,"pumacocha",NA,NA,-13.50624435
"1625",580,1370,-3.564900603,"pumacocha",NA,NA,-13.66020853
"1626",582,1368,-4.565401395,"pumacocha",NA,NA,-12.48075136
"1627",584,1366,-3.69782814,"pumacocha",NA,NA,-13.34390616
"1628",586,1364,-3.620682985,"pumacocha",NA,NA,-13.41750604
"1629",588,1362,-3.834536417,"pumacocha",NA,NA,-13.42956594
"1630",589,1361,-3.902741461,"pumacocha",NA,NA,-13.58549138
"1631",591,1359,-3.764915433,"pumacocha",NA,NA,-13.2797426
"1632",593,1357,-3.876547437,"pumacocha",NA,NA,-13.26329646
"1633",595,1355,-3.918717459,"pumacocha",NA,NA,-13.2466463
"1634",597,1353,-4.021143788,"pumacocha",NA,NA,-13.50043167
"1635",599,1351,-3.966940464,"pumacocha",NA,NA,-13.32095574
"1636",601,1349,-3.655245764,"pumacocha",NA,NA,-13.34404565
"1637",602,1348,-3.838506021,"pumacocha",NA,NA,-13.29858358
"1638",604,1346,-3.524526163,"pumacocha",NA,NA,-12.50656625
"1639",606,1344,-3.71148819,"pumacocha",NA,NA,-12.98793347
"1640",608,1342,-3.795236813,"pumacocha",NA,NA,-13.21313438
"1641",610,1340,-3.533332188,"pumacocha",NA,NA,-13.12726047
"1642",614,1336,-3.58198228,"pumacocha",NA,NA,-12.9560707
"1643",615,1335,-3.54535934,"pumacocha",NA,NA,-12.83727083
"1644",617,1333,-3.906401137,"pumacocha",NA,NA,-13.06280614
"1645",619,1331,-3.606425291,"pumacocha",NA,NA,-12.64143759
"1646",621,1329,-3.87428993,"pumacocha",NA,NA,-13.13270538
"1647",623,1327,-4.00273524,"pumacocha",NA,NA,-13.22162321
"1648",625,1325,-4.059728385,"pumacocha",NA,NA,-13.14515384
"1649",627,1323,-4.184818545,"pumacocha",NA,NA,-13.42684854
"1650",630,1320,-4.04791469,"pumacocha",NA,NA,-13.1782259
"1651",632,1318,-3.789971773,"pumacocha",NA,NA,-13.17198038
"1652",634,1316,-3.749396326,"pumacocha",NA,NA,-13.14247295
"1653",636,1314,-3.747300528,"pumacocha",NA,NA,-13.20270523
"1654",638,1312,-3.828829756,"pumacocha",NA,NA,-13.19798171
"1655",640,1310,-3.93665452,"pumacocha",NA,NA,-13.17238211
"1656",642,1308,-3.917734561,"pumacocha",NA,NA,-13.23599162
"1657",644,1306,-3.917982349,"pumacocha",NA,NA,-12.90792367
"1658",645,1305,-4.019066887,"pumacocha",NA,NA,-13.05108864
"1659",647,1303,-4.036235766,"pumacocha",NA,NA,-13.07474826
"1660",649,1301,-3.774679176,"pumacocha",NA,NA,-12.07684144
"1661",651,1299,-4.019489143,"pumacocha",NA,NA,-12.99366232
"1662",653,1297,-4.074822327,"pumacocha",NA,NA,-13.19224653
"1663",655,1295,-4.115891966,"pumacocha",NA,NA,-13.19864853
"1664",657,1293,-3.932294412,"pumacocha",NA,NA,-13.11742398
"1665",659,1291,-3.481514229,"pumacocha",NA,NA,-12.10438662
"1666",661,1289,-3.979991245,"pumacocha",NA,NA,-13.25058725
"1667",663,1287,-3.833290974,"pumacocha",NA,NA,-12.6202924
"1668",666,1284,-3.915788259,"pumacocha",NA,NA,-13.04999101
"1669",668,1282,-3.788376205,"pumacocha",NA,NA,-12.83570265
"1670",670,1280,-3.942929545,"pumacocha",NA,NA,-13.0410512
