"","lake","timeseriesBC","age"
"1264","Umayo",0.212203087885986,6293.807975
"1265","Umayo",0.654528338352005,6300.269079
"1266","Umayo",0.591181650596547,6307.099368
"1267","Umayo",0.380802990129604,6314.320045
"1268","Umayo",0.250879652537248,6321.952768
"1269","Umayo",0.455966148318644,6330.019649
"1270","Umayo",0.366613038162044,6338.54326
"1271","Umayo",0.208012254035584,6347.546637
"1272","Umayo",0.182802782382025,6357.053285
"1273","Umayo",0.194260335972064,6367.087178
"1274","Umayo",0.287768321375665,6377.672766
"1275","Umayo",0.226191278106349,6388.83498
"1276","Umayo",0.160464795067307,6400.599231
"1277","Umayo",0.260760950599683,6412.991419
"1278","Umayo",0.15321352234479,6426.037934
"1279","Umayo",0.471639939261509,6439.76566
"1280","Umayo",0.385955859002858,6454.201979
"1281","Umayo",0.268174892528704,6469.374778
"1282","Umayo",0.215774618024727,6485.312447
"1283","Umayo",0.340523441755234,6502.043886
"1284","Umayo",0.416079128363877,6538.006254
"1285","Umayo",0.310848895908824,6557.297568
"1286","Umayo",0.29413864104324,6577.503433
"1287","Umayo",0.233673151112206,6598.655357
"1288","Umayo",0.159664202280059,6620.78538
"1289","Umayo",0.104164864007384,6643.926082
"1290","Yahuarcocha",0.288519640123388,-68
"1291","Yahuarcocha",0.142979026733656,-64
"1292","Yahuarcocha",0.300161321586454,-62
"1293","Yahuarcocha",0.163807601749075,-59
"1294","Yahuarcocha",0.318768529076397,-57
"1295","Yahuarcocha",0.398924439133033,-54
"1296","Yahuarcocha",0.271515924197601,-51
"1297","Yahuarcocha",0.117209073427689,-47
"1298","Yahuarcocha",0.140979670636085,-43
"1299","Yahuarcocha",0.234835076427997,-38
"1300","Yahuarcocha",0.164058285596856,-33
"1301","Yahuarcocha",0.174289214216572,-25
"1302","Yahuarcocha",0.180907309076654,-12
"1303","Yahuarcocha",0.283467012898764,7
"1304","Yahuarcocha",0.159354318355081,26
"1305","Yahuarcocha",0.324221159626424,66
"1306","Yahuarcocha",0.424948062102089,116
"1307","Yahuarcocha",0.188949299548378,174
"1308","Yahuarcocha",0.435924116173178,238
"1309","Yahuarcocha",0.31875051910691,304
"1310","Yahuarcocha",0.191484411354118,371
"1311","Yahuarcocha",0.345556402315438,433
"1312","Yahuarcocha",0.239946820595239,497
"1313","Yahuarcocha",0.268228363456912,560
"1314","Yahuarcocha",0.129864224376651,631
"1315","Yahuarcocha",0.387322526293998,697
"1316","Yahuarcocha",0.236430814526419,765
"1317","Yahuarcocha",0.390682095748389,835
"1318","Yahuarcocha",0.289177662152654,903
"1319","Yahuarcocha",0.575850797923476,968
"1320","Yahuarcocha",0.756064137054247,1030
"1321","Yahuarcocha",0.209341629841293,1079
"1322","Yahuarcocha",0.134200176709781,1123
"1323","Yahuarcocha",0.412456591043552,1166
"1324","Yahuarcocha",0.288009735874819,1209
"1325","Yahuarcocha",0.245298295977329,1252
"1326","Yahuarcocha",0.295650430948086,1297
"1327","Yahuarcocha",0.354678366176585,1340
"1328","Yahuarcocha",0.137544014084507,1386
"1329","Yahuarcocha",0.261415316775156,1431
"1330","Yahuarcocha",0.424807101634766,1476
"1331","Yahuarcocha",0.221626664535069,1523
"1332","Yahuarcocha",0.270271789375348,1571
"1333","Yahuarcocha",0.102519060937619,1596
"1334","Yahuarcocha",0.335854286824665,1617
"1335","Yahuarcocha",0.246247419787972,1683
"1336","Yahuarcocha",0.149866316431352,1705
"1337","Yahuarcocha",0.209012070784015,1773
"1338","Yahuarcocha",0.326019479824468,1815
